id,question_id,item_type,item_key,parent_key,label,value,sort_order,correct_value,correct_order,is_correct
q039_c,q039,choice,C,,C. アズール・アル・ビジョン,C,3,,,true
q039_d,q039,choice,D,,D. Azure AI コンテンツの安全性,D,4,,,true
q039_e,q039,choice,E,,E. Azure AI ドキュメント インテリジェンス,E,5,,,false
q040_blank_1,q040,dropdown_blank,select01,,社内製品開発用のコードネームを特定します。<select01>,,1,カスタム固有表現抽出(NFR),,
q040_opt_1_1,q040,dropdown_option,opt1_1,select01,カスタム固有表現抽出(NFR),カスタム固有表現抽出(NFR),1,,,
q040_opt_1_2,q040,dropdown_option,opt1_2,select01,キーフレーズ抽出,キーフレーズ抽出,2,,,
q040_opt_1_3,q040,dropdown_option,opt1_3,select01,言語検出,言語検出,3,,,
q040_opt_1_4,q040,dropdown_option,opt1_4,select01,固有表現抽出(NFR),固有表現抽出(NFR),4,,,
q040_opt_1_5,q040,dropdown_option,opt1_5,select01,個人識別情報(PII)検出,個人識別情報(PII)検出,5,,,
q040_opt_1_6,q040,dropdown_option,opt1_6,select01,感情分析,感情分析,6,,,
q040_blank_2,q040,dropdown_blank,select02,,クレジットカード番号を含むメッセージを識別します。<select02>,,2,個人識別情報(PII)検出,,
q040_opt_2_1,q040,dropdown_option,opt2_1,select02,カスタム固有表現抽出(NFR),カスタム固有表現抽出(NFR),1,,,
q040_opt_2_2,q040,dropdown_option,opt2_2,select02,キーフレーズ抽出,キーフレーズ抽出,2,,,
q040_opt_2_3,q040,dropdown_option,opt2_3,select02,言語検出,言語検出,3,,,
q040_opt_2_4,q040,dropdown_option,opt2_4,select02,固有表現抽出(NFR),固有表現抽出(NFR),4,,,
q040_opt_2_5,q040,dropdown_option,opt2_5,select02,個人識別情報(PII)検出,個人識別情報(PII)検出,5,,,
q040_opt_2_6,q040,dropdown_option,opt2_6,select02,感情分析,感情分析,6,,,
q041_blank_1,q041,dropdown_blank,select01,,select01,,1,ChatRole.User,,
q041_blank_2,q041,dropdown_blank,select02,,select02,,2,Temperature,,
q041_opt_1_1,q041,dropdown_option,opt1_1,select01,ChatRole.Assistant,ChatRole.Assistant,1,,,
q041_opt_1_2,q041,dropdown_option,opt1_2,select01,ChatRole.Function,ChatRole.Function,2,,,
q041_opt_1_3,q041,dropdown_option,opt1_3,select01,ChatRole.System,ChatRole.System,3,,,
q041_opt_1_4,q041,dropdown_option,opt1_4,select01,ChatRole.User,ChatRole.User,4,,,
q041_opt_2_1,q041,dropdown_option,opt2_1,select02,ChatRole.User,ChatRole.User,1,,,
q041_opt_2_2,q041,dropdown_option,opt2_2,select02,PresencePenalty,PresencePenalty,2,,,
q041_opt_2_3,q041,dropdown_option,opt2_3,select02,Temperature,Temperature,3,,,
q041_opt_2_4,q041,dropdown_option,opt2_4,select02,TokenSelectionBiasses,TokenSelectionBiasses,4,,,
q042_a,q042,choice,A,,A. リストエンティティ,A,1,,,False
q042_b,q042,choice,B,,B. 学習したエンティティ,B,2,,,False
q042_c,q042,choice,C,,C. 発話,C,3,,,False
q042_d,q042,choice,D,,D. 正規表現の構成要素,D,4,,,False
q042_e,q042,choice,E,,E. 事前に構築されたエンティティコンポーネント,E,5,,,True
q043_blank_1,q043,dropdown_blank,select01,,<select01>,,1,FormRecognizer,,
q043_blank_2,q043,dropdown_blank,select02,,<select02>,,2,"""S0"", ""eastus"")","",
q043_opt_1_1,q043,dropdown_option,opt1_1,select01,ComputerVision,ComputerVision,1,,,
q043_opt_1_2,q043,dropdown_option,opt1_2,select01,CustomVision.Prediction,CustomVision.Prediction,2,,,
q043_opt_1_3,q043,dropdown_option,opt1_3,select01,CustomVision.Training,CustomVision.Training,3,,,
q043_opt_1_4,q043,dropdown_option,opt1_4,select01,FormRecognizer,FormRecognizer,4,,,
q043_opt_2_1,q043,dropdown_option,opt2_1,select02,"""eastus"", ""S1"")","""eastus"", ""S1"")",1,,,
q043_opt_2_2,q043,dropdown_option,opt2_2,select02,"""useast"", ""S1"")","""useast"", ""S1"")",2,,,
q043_opt_2_3,q043,dropdown_option,opt2_3,select02,"""S0"", ""eastus"")","""S0"", ""eastus"")",3,,,
q043_opt_2_4,q043,dropdown_option,opt2_4,select02,"""S0"", ""useast"")","""S0"", ""useast"")",4,,,
q044_blank_1,q044,dropdown_blank,select01,,<select01>,,1,"(""api-nam.cognitive.microsofttranslator.com"")",,
q044_blank_2,q044,dropdown_blank,select02,,<select02>,,2,"""/translate?to=en""",,
q044_opt_1_1,q044,dropdown_option,opt1_1,select01,"(""api.cognitive.microsofttranslator.com"")","(""api.cognitive.microsofttranslator.com"")",1,,,
q044_opt_1_2,q044,dropdown_option,opt1_2,select01,"(""api.apc.cognitive.microsofttranslator.com"")","(""api.apc.cognitive.microsofttranslator.com"")",2,,,
q044_opt_1_3,q044,dropdown_option,opt1_3,select01,"(""api-nam.cognitive.microsofttranslator.com"")","(""api-nam.cognitive.microsofttranslator.com"")",3,,,
q044_opt_2_1,q044,dropdown_option,opt2_1,select02,"""/translate?from=en""","""/translate?from=en""",1,,,
q044_opt_2_2,q044,dropdown_option,opt2_2,select02,"""/translate?suggestedFrom=en""","""/translate?suggestedFrom=en""",2,,,
q044_opt_2_3,q044,dropdown_option,opt2_3,select02,"""/translate?to=en""","""/translate?to=en""",3,,,
q044_opt_2_4,q044,dropdown_option,opt2_4,select02,"""/detect?to=en""","""/detect?to=en""",4,,,
q044_opt_2_5,q044,dropdown_option,opt2_5,select02,"""/detect?from=en""","""/detect?from=en""",5,,,
q045_a,q045,choice,A,,A. vnet1 のネットワーク セキュリティ グループ (NSG),A,1,,,False
q045_b,q045,choice,B,,B. vnet1 の Azure Firewall,B,2,,,False
q045_c,q045,choice,C,,C. ta1の仮想ネットワーク設定,C,3,,,True
q045_d,q045,choice,D,,D. ta1の言語サービスコンテナ,D,4,,,False
q046_a,q046,choice,A,,A. FormRecognizerClienc クライアントと ScarcRecognizeConcencFromUri メソッド,A,1,,,False
q046_b,q046,choice,B,,B. FormTrainingClienc クライアントと ScarcRecognizeContentFromUri メソッド,B,2,,,False
q046_c,q046,choice,C,,C. FormRecognizerClienc クライアントと ScarcRecognizeReceipcsFromUri メソッド,C,3,,,True
q046_d,q046,choice,D,,D. FormTrainingClient クライアントと ScarcRecognizeReceipcsFromUri メソッド,D,4,,,False
q047_s1,q047,statement,S1,,解決策: FindContact インテント内のフレーズごとに新しい発話を作成します。,,1,,,True
q048_s1,q048,statement,S1,,解決策: service1 とパブリック エンドポイントをデプロイし、IP ファイアウォール ルールを構成します。,,1,,,False
q049_s1,q049,statement,S1,,このコードは、人物グループ内の人物オブジェクトに顔画像を追加します。,,1,,,True
q049_s2,q049,statement,S2,,"このコードは10,000人のグループで動作します。",,2,,,True
q049_s3,q049,statement,S3,,addface を複数回呼び出すことで、人物オブジェクトに複数の顔画像を追加できます。,,3,,,True
q050_a,q050,choice,A,,A. コンピュータビジョンにおける物体検出,A,1,,,False
q050_b,q050,choice,B,,B. コンピュータビジョンのコンテンツタグ,B,2,,,False
q050_c,q050,choice,C,,C. コンピュータビジョンにおける画像の説明,C,3,,,True
q050_d,q050,choice,D,,D. コンピュータビジョンにおける画像種別検出,D,4,,,True
q050_e,q050,choice,E,,E. Custom Vision での画像分類,E,5,,,False
q051_blank_1,q051,dropdown_blank,select01,,代替テキストを生成:<select01>,,1,"https://westus.api.cognitive.microsoft.com/vision/v3.2/analyze/?visualFeatures=Adult,Description",,
q051_blank_2,q051,dropdown_blank,select02,,不適切なコンテンツを検出:<select02>,,2,"https://westus.api.cognitive.microsoft.com/vision/v3.2/analyze/?visualFeatures=Adult,Description",,
q051_opt_1_1,q051,dropdown_option,opt1_1,select01,https://westus.api.cognitive.microsoft.com/cuntentmoderator/moderate/v1.0/ProcessImage/Evaluate,https://westus.api.cognitive.microsoft.com/cuntentmoderator/moderate/v1.0/ProcessImage/Evaluate,1,,,
q051_opt_1_2,q051,dropdown_option,opt1_2,select01,https://westus.api.cognitive.microsoft.com/customvision/v3.1/prediction/projectId/classify/iterations/publishedName/image,https://westus.api.cognitive.microsoft.com/customvision/v3.1/prediction/projectId/classify/iterations/publishedName/image,2,,,
q051_opt_1_3,q051,dropdown_option,opt1_3,select01,"https://westus.api.cognitive.microsoft.com/vision/v3.2/analyze/?visualFeatures=Adult,Description","https://westus.api.cognitive.microsoft.com/vision/v3.2/analyze/?visualFeatures=Adult,Description",3,,,
q051_opt_2_1,q051,dropdown_option,opt2_1,select02,https://westus.api.cognitive.microsoft.com/cuntentmoderator/moderate/v1.0/ProcessImage/Evaluate,https://westus.api.cognitive.microsoft.com/cuntentmoderator/moderate/v1.0/ProcessImage/Evaluate,1,,,
q051_opt_2_2,q051,dropdown_option,opt2_2,select02,https://westus.api.cognitive.microsoft.com/customvision/v3.1/prediction/projectId/classify/iterations/publishedName/image,https://westus.api.cognitive.microsoft.com/customvision/v3.1/prediction/projectId/classify/iterations/publishedName/image,2,,,
q051_opt_2_3,q051,dropdown_option,opt2_3,select02,"https://westus.api.cognitive.microsoft.com/vision/v3.2/analyze/?visualFeatures=Adult,Description","https://westus.api.cognitive.microsoft.com/vision/v3.2/analyze/?visualFeatures=Adult,Description",3,,,
q051_opt_2_4,q051,dropdown_option,opt2_4,select02,https://westus.api.cognitive.microsoft.com/vision/v3.2/descrive?maxCandidates=1,https://westus.api.cognitive.microsoft.com/vision/v3.2/descrive?maxCandidates=1,4,,,
q052_1,q052,drag_item,1,,新しい質問と回答（QnA）のペアを追加します。,1,1,,,
q052_2,q052,drag_item,2,,モデルを再トレーニングします。,2,2,,2,
q052_3,q052,drag_item,3,,ドキュメントに質問を追加します。,3,3,,,
q052_4,q052,drag_item,4,,モデルを再公開します。,4,4,,3,
q052_5,q052,drag_item,5,,質問と回答（QnA）のペアに代替の言い回しを追加します。,5,5,,1,
q053_a,q053,choice,A,,A. Azure AI ビデオ インデクサー,A,1,,,False
q053_b,q053,choice,B,,B. Azure AI カスタムビジョン,B,2,,,True
q053_c,q053,choice,C,,C. Azure 機械学習,C,3,,,False
q053_d,q053,choice,D,,D. Foundry ツールの Azure Vision,D,4,,,False
q054_blank_1,q054,dropdown_blank,select01,,リレーショナルデータは <select01> に保存されます。,,1,行と列からなる表形式。,,
q054_opt_1_1,q054,dropdown_option,opt1_1,select01,非構造化データとしてのファイルシステム。,非構造化データとしてのファイルシステム。,1,,,
q054_opt_1_2,q054,dropdown_option,opt1_2,select01,階層的なフォルダ構造。,階層的なフォルダ構造。,2,,,
q054_opt_1_3,q054,dropdown_option,opt1_3,select01,行と列からなる表形式。,行と列からなる表形式。,3,,,
q054_opt_1_4,q054,dropdown_option,opt1_4,select01,カンマ区切り値(CSV)ファイル。,カンマ区切り値(CSV)ファイル。,4,,,
q055_blank_1,q055,dropdown_blank,select01,,着信言語を検出します:<select01>。,,1,Speech to Text,,
q055_blank_2,q055,dropdown_blank,select02,,発信者の母国語で応答します:<select02>。,,2,Text to Speech,,
q055_opt_1_1,q055,dropdown_option,opt1_1,select01,Spealer Recognition,Spealer Recognition,1,,,
q055_opt_1_2,q055,dropdown_option,opt1_2,select01,Speech to Text,Speech to Text,2,,,
q055_opt_1_3,q055,dropdown_option,opt1_3,select01,Text Analytics,Text Analytics,3,,,
q055_opt_1_4,q055,dropdown_option,opt1_4,select01,Text to Speech,Text to Speech,4,,,
q055_opt_1_5,q055,dropdown_option,opt1_5,select01,Translator,Translator,5,,,
q055_opt_2_1,q055,dropdown_option,opt2_1,select02,Spealer Recognition,Spealer Recognition,1,,,
q055_opt_2_2,q055,dropdown_option,opt2_2,select02,Speech to Text,Speech to Text,2,,,
q055_opt_2_3,q055,dropdown_option,opt2_3,select02,Text Analytics,Text Analytics,3,,,
q055_opt_2_4,q055,dropdown_option,opt2_4,select02,Text to Speech,Text to Speech,4,,,
q055_opt_2_5,q055,dropdown_option,opt2_5,select02,Translator,Translator,5,,,
q056_a,q056,choice,A,,A. コンピュータービジョン画像解析,A,1,,,False
q056_b,q056,choice,B,,B. コンピュータビジョンの読み取りAPI,B,2,,,True
q056_c,q056,choice,C,,C. フォーム認識機能,C,3,,,False
q056_d,q056,choice,D,,D. 言語向け Azure Cognitive Service,D,4,,,False
q057_s1,q057,statement,S1,,解決策: service1 とプライベート エンドポイントを vnet1 にデプロイします。,,1,,,True
q058_1,q058,drag_item,1,,text-embedding-ada-002 モデルを使用するデプロイメントを作成します。,1,1,,,
q058_2,q058,drag_item,2,,デフォルトのシステムメッセージテンプレートを適用します。,2,2,,,
q058_3,q058,drag_item,3,,GPT-35 Turbo モデルを使用するデプロイメントを作成します。,3,3,,1,
q058_4,q058,drag_item,4,,Marketing Writing Assistant システムメッセージテンプレートを適用します。,4,4,,2,
q058_5,q058,drag_item,5,,ソリューションを新しい Web アプリにデプロイします。,5,5,,3,
q059_blank_1,q059,dropdown_blank,select01,,Azure 上の Microsoft SQL Server の Infrastructure as a Service (IaaS) インスタンスでは、SQL Server をホストする <select01> を管理します。,,1,virtual machine,,
q059_opt_1_1,q059,dropdown_option,opt1_1,select01,elastic pool,elastic pool,1,,,
q059_opt_1_2,q059,dropdown_option,opt1_2,select01,MySQL server,MySQL server,2,,,
q059_opt_1_3,q059,dropdown_option,opt1_3,select01,PostgreSQL server,PostgreSQL server,3,,,
q059_opt_1_4,q059,dropdown_option,opt1_4,select01,virtual machine,virtual machine,4,,,
q060_s1,q060,statement,S1,,http://localhost:5000/status にアクセスすると、Azure エンドポイントにクエリが実行され、コンテナーの起動に使用された API キーが有効かどうかが確認されます。,,1,,,False
q060_s2,q060,statement,S2,,コンテナー ログ プロバイダーがログ データを書き込みます。,,2,,,True
q060_s3,q060,statement,S3,,http://localhost:5000/swagger にアクセスすると、利用可能なエンドポイントのドキュメントにアクセスするための詳細情報が表示されます。,,3,,,True
q061_a,q061,choice,A,,A. ダイアログ,A,1,,,True
q061_b,q061,choice,B,,B. ユーザー,B,2,,,False
q061_c,q061,choice,C,,C. なぜ,C,3,,,False
q061_d,q061,choice,D,,D. 会話,D,4,,,False
q062_1,q062,drag_item,1,,分類器モデルをトレーニングします。,1,1,,3,
q062_2,q062,drag_item,2,,画像をアップロードしてタグ付けします。,2,2,,2,
q062_3,q062,drag_item,3,,トレーニングデータセットを初期化します。,3,3,,,
q062_4,q062,drag_item,4,,物体検出モデルをトレーニングします。,4,4,,,
q062_5,q062,drag_item,5,,プロジェクトを作成します。,5,5,,1,
q063_1,q063,drag_item,1,,az ad app credential,1,1,,,
q063_2,q063,drag_item,2,,az ad app create,2,2,,1,
q063_3,q063,drag_item,3,,az deployment group create,3,3,,2,
q063_4,q063,drag_item,4,,az webapp deployment source config-zip,4,4,,3,
q063_5,q063,drag_item,5,,az ad app update,5,5,,,
q064_blank_1,q064,dropdown_blank,select01,,<select01>,,1,https://contoso1.cognitiveservices.azure.com,,
q064_blank_2,q064,dropdown_blank,select02,,<select02>,,2,generateThumbnail,,
q064_opt_1_1,q064,dropdown_option,opt1_1,select01,https://api.projectoxford.ai,https://api.projectoxford.ai,1,,,
q064_opt_1_2,q064,dropdown_option,opt1_2,select01,https://contoso1.cognitiveservices.azure.com,https://contoso1.cognitiveservices.azure.com,2,,,
q064_opt_1_3,q064,dropdown_option,opt1_3,select01,https://westus.api.cognitive.microsoft.com,https://westus.api.cognitive.microsoft.com,3,,,
q064_opt_2_1,q064,dropdown_option,opt2_1,select02,are◯flnterest,are◯flnterest,1,,,
q064_opt_2_2,q064,dropdown_option,opt2_2,select02,detect,detect,2,,,
q064_opt_2_3,q064,dropdown_option,opt2_3,select02,generateThumbnail,generateThumbnail,3,,,
q065_a,q065,choice,A,,A. 接続文字列,A,1,,,False
q065_b,q065,choice,B,,B. プロジェクトスコープキー,B,2,,,False
q065_c,q065,choice,C,,C. AIProjectClient オブジェクト,C,3,,,True
q065_d,q065,choice,D,,D. SASCredentialsオブジェクト,D,4,,,False
q066_1,q066,drag_item,1,,Azure で言語サービス リソースをプロビジョニングします。,1,1,,1,
q066_2,q066,drag_item,2,,Azure コンテナー インスタンスに Docker コンテナーをデプロイします。,2,2,,,
q066_3,q066,drag_item,3,,オンプレミス サーバーに Docker コンテナーをデプロイします。,3,3,,2,
q066_4,q066,drag_item,4,,言語サービス エンドポイント URL を特定し、予測エンドポイントに対してクエリを実行します。,4,4,,,
q066_5,q066,drag_item,5,,コンテナーを実行し、予測エンドポイントに対してクエリを実行します。,5,5,,3,
q067_s1,q067,statement,S1,,解決策: Content Safety Studio から、Safety メタプロンプト機能を使用してテストを実行します。,,1,,,False
q068_a,q068,choice,A,,A. XML,A,1,,,False
q068_b,q068,choice,B,,B. JSONL,B,2,,,True
q068_c,q068,choice,C,,C. CSV,C,3,,,False
q068_d,q068,choice,D,,D. TSV,D,4,,,False
q069_a,q069,choice,A,,A. ビジュアルスタジオ,A,1,,,False
q069_b,q069,choice,B,,B. Azure AI Vision の Vision Studio,B,2,,,False
q069_c,q069,choice,C,,C. Azure AI コンテンツ セーフティ スタジオ,C,3,,,True
q069_d,q069,choice,D,,D. Azure AI スタジオ,D,4,,,False
q070_a,q070,choice,A,,A. 言語検出スキルとテキスト翻訳スキルを含むスキルセットに接続された Azure Blob Storage のインデクサー,A,1,,,False
q070_b,q070,choice,B,,B. 言語検出スキルを含むスキルセットにアタッチされた Azure Blob ストレージのインデクサー,B,2,,,False
q070_c,q070,choice,C,,C. ドキュメント抽出スキルとテキスト翻訳スキルを含むスキルセットに接続された Azure Cosmos DB のインデクサー,C,3,,,True
q070_d,q070,choice,D,,D. 言語検出スキルとテキスト翻訳スキルを含むスキルセットに接続された Azure Cosmos DB のインデクサー,D,4,,,False
q071_a,q071,choice,A,,A. 音声サンプルを .wma 形式の単一のオーディオ ファイルに結合し、ファイルをアップロードします。,A,1,,,False
q071_b,q071,choice,B,,B. .wav 形式のオーディオ ファイルのコレクションと対応するテキスト トランスクリプト ファイルを含む .zip ファイルをアップロードします。,B,2,,,True
q071_c,q071,choice,C,,C. 個々のオーディオ ファイルを FLAC 形式でアップロードし、対応するトランスクリプトを Microsoft Word 形式で手動でアップロードします。,C,3,,,False
q071_d,q071,choice,D,,D. 個々のオーディオ ファイルを .wma 形式でアップロードします。,D,4,,,False
q072_a,q072,choice,A,,A. WebJob からのデータを表す FileDTO オブジェクトのリストを作成します。,A,1,,,False
q072_b,q072,choice,B,,B. client.Knowledgebase.CreateAsync メソッドを呼び出します。,B,2,,,True
q072_c,q072,choice,C,,C. WebJob からのデータを表す QnADTO オブジェクトのリストを作成します。,C,3,,,False
q072_d,q072,choice,D,,D. CreateKbDTO オブジェクトを作成します。,D,4,,,True
q073_a,q073,choice,A,,A. Azure ポータルから並列インデックスを構成します。,A,1,,,True
q073_b,q073,choice,B,,B. REST API を使用してテキストベースのインデクサーを作成します。,B,2,,,False
q073_c,q073,choice,C,,C. Azure ポータルから、スケジュールされたインデックス作成を構成します。,C,3,,,False
q073_d,q073,choice,D,,D. REST API を使用してフィールド マッピングを構成します。,D,4,,,False
q074_a,q074,choice,A,,A. 飛び越える,A,1,,,False
q074_b,q074,choice,B,,B. 素早い茶色のキツネが怠け者の犬を飛び越える,B,2,,,False
q074_c,q074,choice,C,,C. 素早い茶色のキツネの怠け者の犬,C,3,,,True
q074_d,q074,choice,D,,D. クイック,D,4,,,False
q075_a,q075,choice,A,,A. カスタムビジョン,A,1,,,False
q075_b,q075,choice,B,,B. コンピュータービジョン,B,2,,,False
q075_c,q075,choice,C,,C. 没入型リーダー,C,3,,,False
q075_d,q075,choice,D,,D. フォーム認識機能,D,4,,,True
q076_blank_1,q076,dropdown_blank,select01,,<select01>,,1,BingGroundingToolDefinition,,
q076_blank_2,q076,dropdown_blank,select02,,<select02>,,2,tools:,,
q076_opt_1_1,q076,dropdown_option,opt1_1,select01,AzureAISearchResource,AzureAISearchResource,1,,,
q076_opt_1_2,q076,dropdown_option,opt1_2,select01,BingGroundingToolDefinition,BingGroundingToolDefinition,2,,,
q076_opt_1_3,q076,dropdown_option,opt1_3,select01,ToolResources,ToolResources,3,,,
q076_opt_2_1,q076,dropdown_option,opt2_1,select02,metadata:,metadata:,1,,,
q076_opt_2_2,q076,dropdown_option,opt2_2,select02,ToolResources:,ToolResources:,2,,,
q076_opt_2_3,q076,dropdown_option,opt2_3,select02,tools:,tools:,3,,,
q077_1,q077,drag_item,1,,カスタム Dockerfile を作成します。,1,1,,1,
q077_2,q077,drag_item,2,,Anomaly Detector コンテナー イメージをプルします。,2,2,,,
q077_3,q077,drag_item,3,,docker run スクリプトを配布します。,3,3,,4,
q077_4,q077,drag_item,4,,Azure コンテナー レジストリにイメージをプッシュします。,4,4,,3,
q077_5,q077,drag_item,5,,イメージをビルドします。,5,5,,2,
q077_6,q077,drag_item,6,,Docker Hub にイメージをプッシュします。,6,6,,,
q078_a,q078,choice,A,,A. ロケーション インテント,A,1,,,False
q078_b,q078,choice,B,,B. 設定変更エンティティ,B,2,,,False
q078_c,q078,choice,C,,C. デバイス インテント,C,3,,,False
q078_d,q078,choice,D,,D. 変更設定意図,D,4,,,True
q078_e,q078,choice,E,,E. クエリ設定インテント,E,5,,,True
q078_f,q078,choice,F,,F. デバイス エンティティ,F,6,,,True
q079_blank_1,q079,dropdown_blank,select01,,<select01>,,1,categories_analysis,,
q079_blank_2,q079,dropdown_blank,select02,,<select02>,,2,{hate_result.severity},,
q079_opt_1_1,q079,dropdown_option,opt1_1,select01,blocklist_match,blocklist_match,1,,,
q079_opt_1_2,q079,dropdown_option,opt1_2,select01,categories_analysis,categories_analysis,2,,,
q079_opt_1_3,q079,dropdown_option,opt1_3,select01,content,content,3,,,
q079_opt_2_1,q079,dropdown_option,opt2_1,select02,{hate_result.blocklist_item_id},{hate_result.blocklist_item_id},1,,,
q079_opt_2_2,q079,dropdown_option,opt2_2,select02,{hate_result.blocklist_item_text},{hate_result.blocklist_item_text},2,,,
q079_opt_2_3,q079,dropdown_option,opt2_3,select02,{hate_result.category},{hate_result.category},3,,,
q079_opt_2_4,q079,dropdown_option,opt2_4,select02,{hate_result.severity},{hate_result.severity},4,,,
q080_a,q080,choice,A,,A. スキル,A,1,,,False
q080_b,q080,choice,B,,B. Waterfall,B,2,,,True
q080_c,q080,choice,C,,C. 適応型,C,3,,,False
q080_d,q080,choice,D,,D. コンポーネント,D,4,,,False
q081_1,q081,drag_item,1,,翻訳対象ファイルのリストを使用して、非同期翻訳を実行します。,1,1,,,
q081_2,q081,drag_item,2,,ドイツ語ファイル用のコンテナに用語集ファイルをアップロードします。,2,2,,,
q081_3,q081,drag_item,3,,フランス語ファイル用のコンテナに用語集ファイルをアップロードします。,3,3,,1,
q081_4,q081,drag_item,4,,翻訳対象ファイルのリストを生成します。,4,4,,,
q081_5,q081,drag_item,5,,フランス語をターゲットとするドキュメント翻訳仕様を定義します。,5,5,,2,
q081_6,q081,drag_item,6,,ドキュメント翻訳仕様を使用して、非同期翻訳を実行します。,6,6,,3,
q082_blank_1,q082,dropdown_blank,select01,,<select01>,,1,TextTranslationClient,,
q082_opt_1_1,q082,dropdown_option,opt1_1,select01,TextTranslationClient,TextTranslationClient,1,,,
q082_opt_1_2,q082,dropdown_option,opt1_2,select01,TranslateAsync,TranslateAsync,2,,,
q082_opt_1_3,q082,dropdown_option,opt1_3,select01,TranslationRecohnizer,TranslationRecohnizer,3,,,
q082_opt_1_4,q082,dropdown_option,opt1_4,select01,Transliterrate,Transliterrate,4,,,
q082_blank_2,q082,dropdown_blank,select02,,<select02>,,2,client.TranslateAsync(,,
q082_opt_2_1,q082,dropdown_option,opt2_1,select02,client.Translate(,client.Translate(,1,,,
q082_opt_2_2,q082,dropdown_option,opt2_2,select02,client.TranslateAsync(,client.TranslateAsync(,2,,,
q082_opt_2_3,q082,dropdown_option,opt2_3,select02,client.Transliterrate(,client.Transliterrate(,3,,,
q082_opt_2_4,q082,dropdown_option,opt2_4,select02,translator.RecognizeOnceAsync(,translator.RecognizeOnceAsync(,4,,,
q083_a,q083,choice,A,,A. 代替の質問を追加します。,A,1,,,False
q083_b,q083,choice,B,,B. 雑談を有効にします。,B,2,,,False
q083_c,q083,choice,C,,C. フォローアッププロンプトを追加します。,C,3,,,True
q083_d,q083,choice,D,,D. アクティブラーニングを有効にします。,D,4,,,False
q084_a,q084,choice,A,,A. Azure Key Vault に Azure Cognitive Services のキーが生成されました。,A,1,,,False
q084_b,q084,choice,B,,B. 新しいクエリ キーが生成されました。,B,2,,,False
q084_c,q084,choice,C,,C. プライマリ サブスクリプション キーとセカンダリ サブスクリプション キーがローテーションされました。,C,3,,,False
q084_d,q084,choice,D,,D. セカンダリサブスクリプションキーがリセットされました。,D,4,,,True
q085_a,q085,choice,A,,A. QnADialogResponseOptions.CardNoMatchText,A,1,,,False
q085_b,q085,choice,B,,B. Qna MakerOptions-ScoreThreshold,B,2,,,False
q085_c,q085,choice,C,,C. Qna Maker オプション ストリックフィルター,C,3,,,False
q085_d,q085,choice,D,,D. QnaMakerOptions.RankerType,D,4,,,True
q086_a,q086,choice,A,,A. 言語スタジオ,A,1,,,False
q086_b,q086,choice,B,,B. Azure AI Foundry,B,2,,,True
q086_c,q086,choice,C,,C. スピーチスタジオ,C,3,,,False
q086_d,q086,choice,D,,D. Azureポータル,D,4,,,False
q087_blank_1,q087,dropdown_blank,select01,,顧客からの電話をテキストクエリに変換します:<select01>。,,1,SpeechRecognizer,,
q087_opt_1_1,q087,dropdown_option,opt1_1,select01,SpeechRecognizer,SpeechRecognizer,1,,,
q087_opt_1_2,q087,dropdown_option,opt1_2,select01,SpeechSynthesizer,SpeechSynthesizer,2,,,
q087_opt_1_3,q087,dropdown_option,opt1_3,select01,TranslationRecognizer,TranslationRecognizer,3,,,
q087_opt_1_4,q087,dropdown_option,opt1_4,select01,VoiceProfileClient,VoiceProfileClient,4,,,
q087_blank_2,q087,dropdown_blank,select02,,顧客に注文の詳細を提供します:<select02>。,,2,SpeechSynthesizer,,
q087_opt_2_1,q087,dropdown_option,opt2_1,select02,SpeechRecognizer,SpeechRecognizer,1,,,
q087_opt_2_2,q087,dropdown_option,opt2_2,select02,SpeechSynthesizer,SpeechSynthesizer,2,,,
q087_opt_2_3,q087,dropdown_option,opt2_3,select02,TranslationRecognizer,TranslationRecognizer,3,,,
q087_opt_2_4,q087,dropdown_option,opt2_4,select02,VoiceProfileClient,VoiceProfileClient,4,,,
q088_s1,q088,statement,S1,,解決策: Language Studio からコストのエンティティを作成し、モデルを再トレーニングして再公開します。,,1,,,False
q089_blank_1,q089,dropdown_blank,select01,,<select01>,,1,eastus.api.cognitive.microsoft.com,,
q089_opt_1_1,q089,dropdown_option,opt1_1,select01,api.cognitive.microsofttranslator.com,api.cognitive.microsofttranslator.com,1,,,
q089_opt_1_2,q089,dropdown_option,opt1_2,select01,eastus.api.cognitive.microsoft.com,eastus.api.cognitive.microsoft.com,2,,,
q089_opt_1_3,q089,dropdown_option,opt1_3,select01,portal.azure.com,portal.azure.com,3,,,
q089_blank_2,q089,dropdown_blank,select02,,<select02>,,2,/text/analytics/v3.1/languages,,
q089_opt_2_1,q089,dropdown_option,opt2_1,select02,/text/analytics/v3.1/entites/recognition/general,/text/analytics/v3.1/entites/recognition/general,1,,,
q089_opt_2_2,q089,dropdown_option,opt2_2,select02,/text/analytics/v3.1/languages,/text/analytics/v3.1/languages,2,,,
q089_opt_2_3,q089,dropdown_option,opt2_3,select02,/translator/text/v3.0/translate?to=en,/translator/text/v3.0/translate?to=en,3,,,
q089_opt_2_4,q089,dropdown_option,opt2_4,select02,/translator/text/v3.0/translate?to=fr,/translator/text/v3.0/translate?to=fr,4,,,
q090_a,q090,choice,A,,A. Azure AI Foundry コンテンツの安全性,A,1,,,False
q090_b,q090,choice,B,,B. Azure AI 音声,B,2,,,False
